Ссылки;Код каспи;Код 1C;Наименование;Бренд;Поставщик
https://kaspi.kz/shop/p/matrix-mehanicheskaja-tochilka-79102-karbid-105919523/?c=710000000;105919523;00000021258;MATRIX механическая точилка 79102, карбид;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-mehanicheskaja-tochilka-79103-karbid-105919520/?c=710000000;105919520;00000021259;MATRIX механическая точилка 79103, карбид;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-krab-63506-80-sm-106053799/?c=710000000;106053799;00000016693;СИБРТЕХ краб 63506 80 см;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/prisposoblenie-dlja-otbivki-polotna-kos-63507-12-5-sm-108274596/?c=710000000;108274596;00000016694;Приспособление для отбивки полотна кос 63507 12.5 см;Россия;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/russia-pristvol-nyi-krug-93927-netkanyi-material-106026793/?c=710000000;106026793;00000018340;RUSSIA приствольный круг 93927, нетканый материал;Россия;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sparta-tester-555105-103649027/?c=710000000;103649027;00000016584;SPARTA тестер 555105;Sparta;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sparta-otvertka-probnik-130405-1-sht--103664664/?c=710000000;103664664;00000012233;SPARTA отвертка-пробник 130405, 1 шт.;Sparta;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sparta-otvertka-probnik-130605-1-sht--103664666/?c=710000000;103664666;00000012234;SPARTA отвертка-пробник 130605, 1 шт.;Sparta;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/stels-puskovye-provoda-55917-200-a-100899912/?c=710000000;100899912;00000016510;STELS пусковые провода 55917 200 А;Stels;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-47761-nerzhavejuschaja-stal--104359585/?c=710000000;104359585;00000015628;СИБРТЕХ талреп 47761, нержавеющая сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-47762-nerzhavejuschaja-stal--104359601/?c=710000000;104359601;00000015629;СИБРТЕХ талреп 47762, нержавеющая сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-47763-nerzhavejuschaja-stal--104343205/?c=710000000;104343205;00000015630;СИБРТЕХ талреп 47763, нержавеющая сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-opora-dlja-rastenii-47770-zelenyi-104357737/?c=710000000;104357737;00000015631;СИБРТЕХ опора для растений 47770 зеленый;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-opora-dlja-rastenii-47771-zelenyi-104357740/?c=710000000;104357740;00000015632;СИБРТЕХ опора для растений 47771 зеленый;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-opora-dlja-rastenii-47772-zelenyi-104357741/?c=710000000;104357741;00000015633;СИБРТЕХ опора для растений 47772 зеленый;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/solaris-sploshnoe-sechenie-wm-08g2s-08050-0-8-mm-108151159/?c=710000000;108151159;00000075491;Solaris сплошное сечение WM-08G2S-08050 0.8 мм;SOLARIS;Прайм Тулс ТОО
https://kaspi.kz/shop/p/sibrteh-sploshnoe-sechenie-84909-1-2-mm-30-m-104343668/?c=710000000;104343668;00000015639;СИБРТЕХ сплошное сечение 84909 1.2 мм, 30 м;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/bosch-talrep-84915-vysokoprochnaja-stal--104345899/?c=710000000;104345899;00000015645;Bosch талреп 84915, высокопрочная сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-84916-vysokoprochnaja-stal-100-sht-104344481/?c=710000000;104344481;00000015646;СИБРТЕХ талреп 84916, высокопрочная сталь 100 шт;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-provoloka-stal-naja-v-prutkah-400mm-100sht-vjazal-naja-termoobrabotannaja-1-2-mm-104344485/?c=710000000;104344485;00000015647;СИБРТЕХ Проволока стальная в прутках 400мм/100шт, вязальная, термообработанная 1,2 мм;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-84918-vysokoprochnaja-stal-100-sht-104344486/?c=710000000;104344486;00000015648;СИБРТЕХ талреп 84918, высокопрочная сталь 100 шт;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-84919-vysokoprochnaja-stal-100-sht-104344593/?c=710000000;104344593;00000015649;СИБРТЕХ талреп 84919, высокопрочная сталь 100 шт;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-47750-vysokoprochnaja-stal--104359623/?c=710000000;104359623;00000015621;СИБРТЕХ талреп 47750, высокопрочная сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-talrep-47751-vysokoprochnaja-stal--104359627/?c=710000000;104359627;00000015622;СИБРТЕХ талреп 47751, высокопрочная сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-47752-50-m-104359689/?c=710000000;104359689;00000015623;СИБРТЕХ 47752 50 м;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-47753-50-m-104359720/?c=710000000;104359720;00000015624;СИБРТЕХ 47753 50 м;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-47754-50-m-104359727/?c=710000000;104359727;00000015625;СИБРТЕХ 47754 50 м;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-47756-50-m-104359734/?c=710000000;104359734;00000015626;СИБРТЕХ 47756 50 м;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712686-100519605/?c=710000000;100519605;00000018939;Matrix 712686;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712568-100864147/?c=710000000;100864147;00000018938;Matrix 712568;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712558-100878504/?c=710000000;100878504;00000018937;Matrix 712558;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712809-100522732/?c=710000000;100522732;00000018944;Matrix 712809;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712806-100519661/?c=710000000;100519661;00000018942;Matrix 712806;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-712808-100492459/?c=710000000;100492459;00000018943;Matrix 712808;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/ivt-ef-2000-101932313/?c=710000000;101932313;00000031753;IVT EF-2000;IVT;Костанай DWT/ДВТ ТОО
https://kaspi.kz/shop/p/matrix-dlja-kozhi-18361-102602403/?c=710000000;102602403;00000013745;Matrix для кожи, 18361;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sparta-87952-103672076/?c=710000000;103672076;00000022299;Sparta 87952;Sparta;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-87955-103672078/?c=710000000;103672078;00000022300;Сибртех 87955;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-87951-103666358/?c=710000000;103666358;00000022298;MATRIX 87951;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-18360-dyrokol-1-sht-102602392/?c=710000000;102602392;00000013744;СИБРТЕХ 18360 дырокол 1 шт;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/centek-ct-1590-12-30-sm-100043440/?c=710000000;100043440;00000043547;CENTEK CT-1590-12 30 см;Centek;Белая техника ТОО
https://kaspi.kz/shop/p/centek-protiven-ct-1590-9-stal--100042717/?c=710000000;100042717;00000043548;CENTEK противень CT-1590-9, сталь;Centek;Белая техника ТОО
https://kaspi.kz/shop/p/sibrteh-proushina-46502-tsam-110026776/?c=710000000;110026776;00000016095;СИБРТЕХ проушина 46502, ЦАМ;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-46505-90h52-mm-103671238/?c=710000000;103671238;00000016098;Сибртех 46505 90х52 мм;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-nakladka-46504-stal--103706631/?c=710000000;103706631;00000016097;СИБРТЕХ накладка 46504, сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-proushina-46507-stal--110600034/?c=710000000;110600034;00000016100;СИБРТЕХ проушина 46507, сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/sibrteh-proushina-46506-stal--110600009/?c=710000000;110600009;00000016099;СИБРТЕХ проушина 46506, сталь;Сибртех;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-gorelka-91424-103665102/?c=710000000;103665102;00000023117;MATRIX горелка 91424;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-gorelka-91427-102011440/?c=710000000;102011440;00000023119;Matrix горелка 91427;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/denzel-dhc-2-100-zheltyi-chernyi-100544798/?c=710000000;100544798;00000014420;DENZEL DHC 2-100 желтый-черный;Denzel;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/denzel-gazovaja-96477-15-kvt-103531595/?c=710000000;103531595;00000063933;DENZEL газовая 96477 15 кВт;Denzel;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/denzel-gazovaja-ghg-50-50-kvt-104109600/?c=710000000;104109600;00000063935;DENZEL газовая GHG-50 50 кВт;Denzel;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/matrix-912306-102262831/?c=710000000;102262831;00000022310;Matrix 912306;Matrix;Мир инструмента-Алматы в г. Караганда ТОО
https://kaspi.kz/shop/p/artel-vcc-0220-sinii-3701021/?c=710000000;3701021;УТ-00003090;Artel VCC 0220 синий;Artel;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs21wpow-chernyi-102831922/?c=710000000;102831922;УТ-00003095;Bosch BGS21WPOW черный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs21wx200-krasnyi-103453601/?c=710000000;103453601;УТ-00003096;Bosch BGS21WX200 красный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs412234-chernyi-3701569/?c=710000000;3701569;УТ-00003097;Bosch BGS412234 черный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs412234a-krasnyi-3701567/?c=710000000;3701567;00000057184;Bosch BGS412234A красный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs7pet-krasnyi-100824462/?c=710000000;100824462;УТ-00003099;Bosch BGS7PET красный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bgs7rcl-sinii-101134146/?c=710000000;101134146;УТ-00003100;Bosch BGS7RCL синий;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bwd41740-fioletovyi-3701378/?c=710000000;3701378;00000057185;Bosch BWD41740 фиолетовый;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bwd421pet-krasnyi-3701454/?c=710000000;3701454;00000056833;Bosch BWD421PET красный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bosch-bwd421pro-chernyi-3701568/?c=710000000;3701568;00000056834;Bosch BWD421PRO черный;Bosch;Компания Эврика ТОО
https://kaspi.kz/shop/p/bull-as-3001-108115759/?c=710000000;108115759;00000074678;BULL AS 3001;BULL;Прайм Тулс ТОО
https://kaspi.kz/shop/p/centek-ct-2514-chernyi-100506076/?c=710000000;100506076;00000072091;CENTEK CT-2514 черный;Centek;Белая техника ТОО
